Student_ID,Name,Email,Phone_No,signup_date,country,age,gender,account_balance,device_type,region_code,churn_risk,preferred_language,last_login,number_of_logins,subscription_type,referral_source,has_outstanding_tickets,Chemistry Marks,IDA Marks,DM Marks,FSV Marks,IOT,CT,AFM,ITSecurity,Testing,Maths,POS,QIS,Englisch,Deutsch,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,Active Flag
85bd3de7-9558-4537-9c77-9cbf55cdee9e,Linda Chavez,derrickgutierrez@mclaughlin.com,5081706083,2022-12-04,Slovenia,26,Male,56975.85,Mobile,3,Low,English,2024-07-12 20:28:36,7,Free,Other,FALSE,32.15846555,47.8916215,72.35188225,7.951662179,39.09048941,57.4101675,89,48.19590135,,25.84220852,77.79011609,35.1252716,3.551920034,50.15221062,27.11438725,62.50411698,64.62897121,33.45346776,38.85967217,73.59886346,59.90891222,74.12115457,76.96794565,25.00423621,29.96168557,43.65084252,94.35546467,55.38113017,54.21873669,60.51877765,41.6721255,43.33638891,53.59935514,53.76117705,FALSE
28d04a92-74cf-498e-9ba7-4401d410ac02,Mark Mcbride,sbuckley@craig-cooper.biz,001-370-377-0444x0662,2020-07-26,Jersey,42,Male,96450.9,Mobile,3,Medium,English,2025-04-07 09:40:02,7,Free,Google,FALSE,42.16463404,15.79471723,64.36926653,14.30657999,56.73541272,43.49544959,61,60.021557,73.80583621,45.6537384,24.51004297,20.13563172,20.68821436,,55.37590556,57.58665008,74.56911946,51.53988881,67.29082763,79.69146846,58.53249445,37.2575127,46.58710408,61.43461475,63.08591931,71.36107187,39.83503241,60.83455268,42.77333119,52.65604219,41.51549126,50.94069814,78.96150406,33.90948799,TRUE
45255a8f-470d-4297-9a3e-63fd94e30b44,Rhonda Garcia,dana12@cox.com,(295)300-2516x6074,2022-12-03,Suriname,57,Male,87493.44,Mobile,2,Low,English,2025-03-13 07:50:27,8,Basic,Google,FALSE,48.66565844,17.50145722,45.20598003,16.00974571,54.04450221,47.07742256,55,54.26449327,54.87911046,61.69305197,30.86497775,36.1248378,34.13692155,74.35711845,56.65238428,45.72800396,55.04800592,67.26346451,61.41690023,48.51746895,68.26058142,60.71207215,43.74200804,54.37815729,67.21058219,58.09336306,76.74752526,63.39744802,55.22299637,60.35818481,60.06027298,44.49379337,75.24613892,42.25701635,TRUE
d523c7a7-a425-43ff-8517-db32fd6ce3d4,Nathaniel Jenkins,cholmes@edwards.net,8523092934,2021-05-02,Ecuador,31,Male,87531.36,Mobile,4,Low,English,2024-09-26 03:17:44,10,Free,Friend,TRUE,42.6132703,56.70627213,79.44419758,26.54076621,48.68996886,34.40475854,80,61.16932899,11.75148081,69.52976297,30.91672641,36.85284732,19.49590838,40.41146721,30.39563516,45.11714415,49.1511551,47.73701502,48.24825822,39.9952992,17.28505643,57.41211651,64.02422427,53.88232036,43.41766211,36.58365644,66.27767914,86.49379811,47.29537907,63.7742735,52.28277464,68.06847663,23.6859432,68.33810049,TRUE
51e43d58-d363-4a63-a1ff-5a9e4cf5c6a6,Janet Tanner,laurie95@yahoo.com,8802342307,2020-08-27,Namibia,42,Male,17194.74,Mobile,5,Low,English,2024-12-04 17:43:02,12,Basic,Other,FALSE,28.98267361,40.99850081,49.32294588,56.79809447,59.08795169,42.68802892,79,42.78002439,17.16373643,15.21623934,70.56612009,34.99434545,32.82824722,79.42762173,2.437286478,52.59916417,35.98269863,62.32604009,53.87090202,36.32633471,65.73132599,19.49228634,54.79964258,47.06559181,70.984456,51.2324608,60.3074025,24.49543681,59.7159004,58.60093138,47.09851494,41.29469919,55.23952364,44.61431372,TRUE
5bbc8d63-3c0c-4469-be27-c79329fd247f,Kathleen Freeman,stephanie80@benjamin-harrison.org,068-555-1843x19744,2020-07-07,United States Virgin Islands,67,Male,26123.17,Mobile,4,Low,English,2025-02-27 08:48:16,7,Premium,Facebook,FALSE,73.41660943,74.02758399,63.99569878,56.86746317,40.96903155,48.66991975,44,44.46487126,60.10845356,55.4654085,33.21126941,72.68448044,3.995054218,47.01168854,43.51227114,58.95420075,41.4388437,70.21344389,49.67122082,70.2108777,59.57412404,55.26939207,46.7607418,45.5191875,61.20439589,36.07034023,70.12660742,36.30014487,57.73247378,67.30524692,49.48677734,73.64076593,56.1431308,41.37288516,TRUE
514091cd-f94d-4659-b0b6-71ee4f6a0a97,Thomas Stokes,cookstephen@hotmail.com,+1-117-880-0368x392,2020-11-20,Cyprus,39,Female,7177.53,Mobile,5,Low,French,,12,Free,Google,FALSE,50.45592104,71.36656119,56.28516429,18.42063609,53.76682088,35.71107234,,823.7288473,72.26360979,64.1312774,48.54000705,70.74416821,17.59690698,37.31826872,12.52603442,36.59297898,47.04112205,39.5179316,42.75913419,42.29391948,40.22747432,51.47610248,50.37436289,25.66096103,75.86210691,22.33880182,46.27640251,38.89199115,35.8926227,87.29137098,43.39671302,45.54925515,27.0190579,47.79010291,TRUE
0ad3ddea-6331-4ed2-9141-80e04f22ecf9,Angela Lawrence,scook@hotmail.com,001-918-731-4193x49533,2022-09-22,Honduras,69,Female,77736.07,Desktop,5,Low,English,2024-09-21 19:34:17,5,Premium,Friend,FALSE,73.55150964,51.2194283,53.03396855,11.6233505,58.15710038,32.83266327,25,45.85213787,25.46227789,41.26933346,32.57646241,52.3131363,14.67245385,42.22252593,64.32671081,41.39805365,47.64066701,68.70600562,50.7516745,49.41731587,65.58040467,42.04265699,43.17602362,65.00376501,60.70296425,37.43565162,47.34867737,85.70353445,63.39555363,53.37314336,48.81953518,54.1631581,70.33127337,42.47883444,TRUE
c9ca7338-9637-4aa4-a5da-ef3a796e69fb,Timothy Morgan,madisonsmith@diaz.net,(494)508-5514x42337,2023-10-17,Bahamas,47,Male,6516.54,Tablet,3,Medium,Spanish,2024-06-29 02:14:13,8,Free,Google,FALSE,33.24793811,42.1281078,63.08837517,76.69767173,38.0550846,60.29283863,96,55.51304356,19.75109371,42.17443111,66.36958749,41.50650633,,66.24589488,30.30255842,55.92153361,53.90786176,54.70471924,40.62472261,56.01040441,54.17977274,47.86375435,47.8439207,46.78514366,,26.12910934,58.4666509,41.50905167,64.57139153,55.14894757,43.38611222,46.25183625,62.4746026,61.45602857,FALSE
a7b10dac-dc51-4a63-a71a-0718cbc150da,Karl Mcclain,edwinwhite@thomas-bullock.net,001-398-306-1002,2023-06-09,Pitcairn Islands,37,Male,55447.91,Mobile,1,Low,Chinese,2025-06-11 15:27:31,15,Free,Twitter,FALSE,43.08955427,35.68517439,51.50848173,18.17977527,41.69436873,46.25808185,25,46.9853924,55.85398234,13.92594444,,39.44468971,29.05650086,58.98688263,89.27132226,39.70935044,26.02165506,32.10660004,50.50515618,67.18324253,37.11803661,49.23149883,53.318175,38.26299049,49.43132333,55.08529529,84.58833343,63.8868632,76.33660742,57.31183543,54.64365129,54.19641146,50.39279369,52.32311205,
b843ec73-3fb9-42a3-8853-565272f9bfd8,Casey White,heather11@yahoo.com,(526)323-4989,2023-11-22,Dominica,38,Other,24411.5,Desktop,1,High,German,,9,Free,Facebook,,50.03121912,73.58177368,49.23580258,11.05510144,70.82892441,48.50033351,60,54.5060736,36.12949957,53.21660934,46.20368051,51.28864503,17.10585624,46.44084948,4.306517029,57.88461194,38.67868879,70.0809099,46.08382005,34.05298822,18.52354801,44.48695098,48.67650193,59.00871511,59.52540386,73.5170854,46.23836735,59.89244248,34.83605985,48.59822586,40.46186344,52.47275717,54.1945382,33.34280999,TRUE
0fc7c29f-09cb-41e4-bd42-21871ac4c786,Margaret Everett,xthomas@peters.com,001-247-642-9653,2021-10-14,Tanzania,61,Male,23966.29,Mobile,3,High,English,,13,Premium,Twitter,FALSE,71.71236373,51.88831681,49.53796976,23.81133095,42.52179792,50.25152527,25,57.26845559,56.70727557,47.12554423,46.75416643,50.65360313,40.13656732,49.32082027,91.20741089,41.47595629,45.53263134,51.61861891,250.3886658,65.38857469,72.83111165,45.24084721,27.23912684,43.83944947,46.88455939,34.78356696,55.68842285,52.74145507,48.60317943,52.53974283,74.71927751,69.14204163,68.94928782,55.28563015,TRUE
aaca0682-1314-49a5-801e-9a1b3e954ea4,Marcus Murray,bryandavis@gmail.com,001-397-161-8318x75687,2021-06-14,N/A,49,Male,99067.87,Other,1,Medium,Chinese,2025-05-12 12:49:18,7,Enterprise,Other,FALSE,73.44549443,38.85428309,,3.235566455,241.5095157,41.2533413,63,56.76576348,41.73038644,39.8311911,44.99067407,33.57858312,28.61849933,42.51146718,4.863606382,54.57615171,40.2687037,54.29716439,52.2364709,56.76458056,45.18481547,55.42486551,53.11816409,65.6828324,43.665655,51.93513894,,38.52127137,43.23863711,,46.86423912,52.08413748,11.23857472,68.02317885,TRUE
5eb914f2-42b8-48fb-90c4-cb41d7db4c3f,Michael Mejia,ashley13@ford-david.com,(576)254-7472x43819,2023-01-24,Madagascar,68,Male,75556.37,Desktop,4,High,English,2024-08-13 10:34:01,9,Free,Twitter,FALSE,42.21398665,48.05266253,60.66638436,12.55747492,48.15227871,66.67227988,72,51.83577845,75.45378222,42.18003172,63.10073286,65.23588774,43.84101949,47.55557505,69.3319666,48.96702315,47.00564292,31.75679593,39.52149541,68.13270817,30.88196953,47.18650017,52.51920646,50.02534671,49.60655472,73.78311001,33.1442915,37.79171115,41.70016731,39.92372283,51.53289646,38.5958436,53.67989427,48.48778448,FALSE
f28537bf-00ca-4784-b468-066e5d309751,Teresa Macias,melindanelson@taylor-brown.com,608.507.3715x92099,2023-06-21,Austria,63,Male,83612.41,Mobile,5,Medium,English,2024-07-18 03:16:36,8,Free,Google,FALSE,37.7816248,45.85595412,43.40255138,11.73517621,50.97919707,59.05961967,52,45.22308579,50.65993134,35.58576895,66.1212409,40.71424634,38.32113838,49.73461427,7.732036314,56.93297896,34.49980844,78.16826618,46.02019739,55.43878034,59.82580285,41.75002737,,55.51006766,29.45285515,50.44106569,57.13818909,61.1982221,51.99104503,79.6642704,53.15395727,49.6349374,43.02198041,36.26644024,TRUE
b2a0ee95-8929-46fe-9677-103f8ad754b0,Pamela Jones,macdonaldwilliam@spencer.com,8916322051,2020-11-18,Suriname,66,Female,56984.26,Mobile,2,Medium,,,15,Premium,Twitter,FALSE,48.64452803,76.45141946,52.10136177,9.119401565,45.11157274,61.09222594,80,56.91716681,53.12876682,54.90933182,38.15765809,52.19650997,29.5764444,33.52491817,24.59899955,49.46138969,70.4521952,69.39560341,63.05943862,69.29831786,23.68808717,53.64167272,,49.27390007,51.30503541,57.96134231,60.43453439,74.66030825,35.37911831,44.73869699,59.85696276,35.15229772,51.2414043,51.03021238,FALSE
3267e6e8-77d5-4273-be77-3938531b16c3,Gina Kaufman,donallen@gutierrez.org,+1-764-329-7671,2023-11-30,Bhutan,73,Male,87036.94,Mobile,1,Low,German,2024-09-19 09:43:29,12,Premium,Facebook,TRUE,66.73102983,52.57984355,50.20148908,29.37238139,43.33435315,58.76378914,80,19.67223629,51.56982173,50.71828204,87.65777148,36.2445243,4.470131924,,20.80748424,39.55212754,35.05917314,57.90720238,60.45876503,48.07040693,15.2983793,54.57979622,54.4635049,942.5318641,,45.63486604,24.27217999,56.97807278,43.73896633,30.13634631,44.14756533,66.73506175,55.42571171,20.76298186,TRUE
831d8f81-0772-4324-bb9a-f694871f529b,Patrick Wyatt,lloydalexis@yahoo.com,443.576.9656x9919,2023-09-18,Finland,38,Female,64371.8,Mobile,4,Low,Spanish,2024-07-14 12:42:05,14,Free,Friend,FALSE,,50.24563581,56.07409875,59.00024112,75.95966948,913.6918968,6,43.65484085,53.87996858,55.74924471,57.79401319,29.87625197,124.9031215,43.62239019,17.00237156,42.81655065,56.37563317,57.6199995,68.2727978,62.25268313,67.9190952,58.10860365,74.4050937,56.30808522,47.95917701,51.41909551,37.98857388,28.95399796,51.51330495,46.62043634,48.50905908,55.86230137,37.49901202,28.00661097,TRUE
7bda36da-089b-45c2-9a9d-7a1e17fd7e1a,Robin Anderson,lisawise@schroeder.com,724-792-7116x97708,2021-06-26,Norway,52,Male,94590.46,Desktop,3,Low,French,2025-03-29 16:00:27,11,Basic,Twitter,FALSE,53.49943809,29.47296704,49.86910189,109.1317035,44.13266977,59.77540766,38,38.18050233,60.62906866,51.22829846,78.5309976,20.74788868,10.04683545,41.98918495,40.30468194,45.99056056,9.468674071,58.98186324,,48.25097113,50.4654665,61.04330283,7.815637203,32.76415725,53.25672644,52.51869176,,71.12790933,69.88744646,52.45541416,50.42940982,58.54792803,41.24680812,26.73368977,TRUE
81ca58de-7c5b-4256-bfd8-ebec9a952a85,Jonathan Garcia,crystal83@hotmail.com,001-116-702-2122,2022-11-13,Portugal,49,Male,27774.53,Mobile,5,Medium,French,2024-07-15 12:42:47,14,Enterprise,Friend,FALSE,66.59191806,56.94645275,47.3163161,12.23480742,53.02414374,49.08949132,14,51.43971612,69.4013326,61.06390726,55.19041565,52.91623668,5.302977686,60.53199375,23.953528,55.49473604,52.54764819,50.75525796,48.86583545,53.85225155,49.82969977,50.98737956,3.894418457,43.54902796,48.45760658,46.83618687,41.45863718,61.92461007,57.55770641,54.96143982,48.65135924,67.72124742,39.61270452,38.46264995,
a1ed1303-3bee-44e1-9432-d74d66a82a0f,Nicolas Lane,katie10@hotmail.com,847-897-3914x33807,2021-08-10,Mauritania,47,Female,59329.61,Tablet,3,Low,English,2024-12-27 11:31:06,12,Free,Other,FALSE,,50.64611936,54.14664304,15.13812744,44.80918639,45.58789309,85,48.06803516,63.27665759,70.44512129,49.96226328,48.2442481,39.36776469,25.56830815,18.51775031,45.42989932,76.89265424,41.5544298,44.98230402,44.4229079,49.17544687,42.76935128,69.50965476,41.0913878,55.66476278,59.62705532,,60.32833119,37.90851789,53.36760849,37.89956297,65.28577218,44.99014262,41.51585586,FALSE
70bd4e3b-239e-4a42-8639-29350b71e5f9,Brian Garrett,N/A,5345729672,2021-07-29,Russian Federation,72,Male,68858.2,Tablet,2,High,English,2025-06-08 17:51:34,4,Free,Facebook,FALSE,64.75213629,57.94553566,53.28944725,10.17855395,50.86394602,39.648252,,61.86241676,62.84248443,34.81461819,36.32852038,34.7631511,14.85291205,54.78403735,12.95308595,38.70308602,46.56899586,81.52830629,49.08714797,52.89740903,41.43986561,45.33398635,53.46082572,33.6567672,22.33153765,49.00697775,42.19158511,48.27058718,48.05521728,55.65248268,63.29873425,79.25652397,41.27943122,33.45887074,TRUE
ef27c308-88e6-4848-9b5a-0a19bd053d94,Christina Schwartz,bookerjacob@wong.info,001-625-154-9357x737,2024-09-20,Dominica,56,Female,38990.2,Mobile,2,Low,Spanish,2024-12-23 05:30:19,12,Free,,FALSE,59.33063403,50.79450927,39.3825424,34.40231483,62.64620662,43.50820158,92,42.97908533,49.35231862,,30.19793667,49.05193315,43.43525492,39.69656874,4.098942026,,33.44675901,51.49416955,77.55551894,76.35610252,42.09619911,834.9842543,52.33585566,51.93478492,41.80775735,50.01391651,46.03958506,38.22604743,48.55054121,43.33891962,63.91692431,23.35886963,74.01175105,63.1696304,TRUE
bc7c9bb4-f833-4d5d-8b7b-b51103c8845e,Eric Clayton,amywilliams@hotmail.com,+1-892-792-3793x72338,2023-03-13,unknown,66,Male,87910.65,Mobile,4,Low,Chinese,2024-09-11 22:09:28,10,Premium,Google,FALSE,70.2814499,44.80815547,48.90044026,3.103350379,46.08374319,59.20731269,6,62.97885577,40.9159209,44.6874258,39.21515201,46.86171071,8.273211046,36.00679677,10.79020007,30.53183881,68.29946308,21.93076966,40.53706716,46.50530202,72.6845973,52.97422318,38.50064482,24.24260807,40.41418029,,70.70981415,81.38683941,81.34180697,65.55695574,45.63639736,52.05901424,54.58851774,36.64056629,TRUE
94eb2f2c-b159-444c-9738-34994f981bfa,Katherine Smith,elliottmatthew@yahoo.com,+1-187-835-0931x8734,2021-07-05,Burundi,29,Female,97970.22,Mobile,4,Low,English,2024-11-01 18:54:23,10,Free,Friend,FALSE,31.77426468,50.74442922,62.69964709,13.61005964,204.2844933,39.91061679,37,45.10865964,49.95420862,38.93306707,58.74313344,61.22675347,23.16483234,60.27294172,32.81581479,64.67238106,78.69757146,54.66067853,43.5570578,46.50489633,23.32045619,60.58882232,55.52555208,50.43704039,85.84925272,36.87284126,26.09654681,46.64354325,,58.72516809,52.3098613,62.93686984,26.90344202,19.07802746,TRUE
653aee07-7aa2-4067-a38f-05532ecb43b0,Robert Gonzalez,gregorygolden@gmail.com,+1-548-386-1748x736,2023-09-04,Holy See (Vatican City State),58,Male,49123.83,Mobile,1,High,German,2024-12-09 07:00:07,13,Premium,Google,FALSE,83.73893999,38.40992762,74.57273306,26.88274152,50.70823623,57.99946653,74,55.82311664,27.06202219,69.99953517,48.41359646,29.25008943,17.93507163,55.21508294,37.43024842,37.03301852,35.63636774,41.22409508,31.66137879,35.39084018,43.38721841,58.95692419,52.26093008,62.77325971,58.28035971,31.68815367,41.49257474,31.73129159,39.49004125,41.29637151,46.54327254,41.22374119,52.98851228,62.53967963,FALSE
64cc9355-afab-4f27-9b16-85a21030fd91,Mary Pacheco,whitenicole@hotmail.com,(860)615-0015,2023-12-11,Czech Republic,64,Female,38759.39,Mobile,1,Low,English,2024-11-15 23:34:13,12,Premium,Google,FALSE,65.90538749,52.31364103,32.92458439,10.7712855,76.55225068,769.5930286,7,54.09425231,45.58722118,52.21140799,68.277328,57.79282564,55.83140708,79.87194556,23.70010329,46.67375979,56.23319038,47.61566014,62.23816983,39.77018731,35.71691029,40.66169581,37.62615516,63.48808962,35.14905316,42.20911682,60.93072323,52.54713815,39.78176508,28.15144016,53.30021274,74.57872699,49.89042744,56.12843125,FALSE
f0e07c73-fccc-4cb6-a53a-4403c2b637cd,Lee Duncan,taylorjames@mcclain.net,9786071503,2023-11-04,Papua New Guinea,35,Male,46929.76,Mobile,2,Medium,Spanish,2025-04-26 19:39:30,11,Basic,Friend,FALSE,47.59537476,69.36637539,58.2773075,13.07913338,25.38286941,50.47911402,75,54.43900483,49.66383267,38.53414951,40.60362025,37.17535716,13.8022658,65.97158521,65.85929459,57.8605859,59.60066021,32.50377786,44.19869178,39.24977668,35.55578123,30.24313055,45.42211771,56.84831028,39.70740239,57.69499126,50.87462988,37.87863626,32.16841524,62.63025757,61.61962531,39.10027729,62.30697167,54.95336366,FALSE
8624fa6f-db4e-4781-806c-03b38297b56d,David Ruiz,delgadotamara@james-martin.com,748-599-2379,2025-03-14,Tunisia,38,Female,85200.04,Mobile,3,Medium,French,2024-11-28 01:11:00,10,Free,Google,FALSE,66.64572109,63.22786029,51.0578309,54.12916806,66.72009984,48.30474827,12,43.73794157,44.00312689,51.3422427,65.4294668,49.39817493,44.8527957,41.91700986,121.9135357,53.67802703,34.29214815,68.14171658,,59.84869314,60.62140571,42.9685607,59.4823267,54.41784966,78.58143416,48.00262098,34.65370259,18.18401085,33.00805436,35.80317786,39.43193662,83.38684077,67.40660978,19.26965234,
f48ad02a-99e5-4b66-9b61-212fc52b8e49,Lori Lucas,jasminehughes@gmail.com,756-591-6288x53326,2022-09-20,Sweden,30,Male,64369.58,Desktop,4,High,French,2025-04-10 09:07:30,10,,Google,TRUE,44.78830394,45.62493738,44.08022122,18.97684144,37.99231795,28.15450552,9,57.51985741,56.57898,48.18639204,43.36184336,10.54308482,6.000006569,63.95619806,47.49920498,52.68650099,32.4855689,43.01196415,48.51912993,61.55436574,60.1186271,50.8499429,70.43030858,51.31875947,36.24737554,51.56298217,52.12918195,38.88940789,58.82231869,48.27442842,35.96806742,32.45608736,41.24508803,26.4848228,TRUE
780aa78c-9349-488f-bc52-92eb933abed3,Andrea Collins,alexandrafarmer@becker.biz,001-081-293-1699x2136,2023-04-25,Romania,38,Female,3999.62,Mobile,1,Low,English,2025-01-09 06:21:25,5,Basic,Facebook,FALSE,57.12238291,46.86813117,45.72014762,66.33262261,41.70285377,41.50143095,47,50.47858898,33.6651997,53.91763452,31.8620861,35.32822952,68.85243429,54.23548314,10.58056237,65.27882583,50.05338294,44.37600259,32.09491951,31.00604517,83.05076203,54.69277962,,39.20575234,44.33141423,51.12059612,49.35457046,57.93025833,74.21628413,62.2195306,56.67655123,37.89110898,63.92689357,49.95384926,FALSE
c6874052-fded-4647-866d-53c2987b7175,Timothy Michael,john01@davis-hart.org,729-440-8787,2022-01-09,Rwanda,25,Male,53988.08,Mobile,4,Medium,Spanish,2024-09-15 13:53:25,5,Basic,Twitter,FALSE,58.87962308,58.78083184,40.60253767,103.2694778,50.4008793,47.86842565,5,37.7299331,71.66327624,48.93036198,50.99388075,44.50133008,83.15101101,78.86307336,72.57594385,59.81348735,61.39423419,41.64325921,39.92755047,70.91349866,66.10304533,43.57023402,29.39482456,58.35803671,63.466111,38.90441601,61.48619704,68.34672989,65.23734243,75.67605395,52.95323311,60.88457826,57.02086479,45.61255844,FALSE
e9b616d9-f7d8-4574-aa98-2a783303daae,Lucas Hodges,gerald44@yahoo.com,(247)692-2602x836,2021-09-19,Bosnia and Herzegovina,63,Female,1238.66,Mobile,4,Low,Spanish,2024-07-09 21:54:03,8,,Google,FALSE,62.93227457,55.59239037,36.37747827,34.14695329,51.09652693,48.68932491,26,47.99041134,57.28631271,50.53601359,52.45747307,48.02590207,41.80308323,49.18119707,9.887652997,59.06257037,64.88026969,64.45977358,557.5805023,37.53703306,56.90849892,48.3606963,23.17067443,58.78018446,61.4174992,55.12712101,73.25611475,79.75084602,48.87920989,45.76822222,57.94006151,68.41822752,65.15370426,44.61562392,TRUE
c13a8611-0e0f-4f46-9734-7398ea770779,Theresa Sutton,joneslance@gmail.com,(789)740-5552x732,2022-03-19,New Caledonia,57,Male,77742.8,Mobile,5,Low,English,2024-07-29 21:36:02,7,Enterprise,Twitter,FALSE,43.10488035,49.98784975,53.852878,15.01772141,64.33898788,55.22990893,91,68.69235171,40.04901652,64.12054257,22.08319049,47.79261369,19.75806473,35.49810924,18.33387551,51.11303237,36.76318849,61.65324608,64.81941071,55.29241938,24.63731568,37.35333798,37.8674329,47.98805443,35.3440683,55.79030638,42.39261242,52.03477411,33.39889712,3.066010476,39.87123166,64.68756291,71.05270654,67.30253429,FALSE
5900d328-9a1c-436a-8abb-b37976200780,Peter Nelson,jeffrey23@miller.com,722.894.2479x13030,2021-12-26,Nepal,63,Male,32495.38,Mobile,3,Medium,English,2024-10-03 13:21:28,13,Basic,Friend,FALSE,63.25075151,41.64886732,67.83264173,97.67529335,33.73983983,,47,38.58584868,48.85759285,37.46629168,62.06444895,29.34688274,156.877411,70.47684228,20.13890037,30.10150618,,36.55513974,42.15552489,48.2995913,49.49305052,62.42925437,49.06413015,39.82613818,51.33952346,77.9486272,65.97759015,36.9543087,27.05567239,36.33007051,47.10171714,25.72642083,30.87711184,49.07110266,TRUE
cca4362e-e45c-42cd-b0f2-4137b6cc950f,Danielle Wood,angelahuff@humphrey.com,001-507-926-7931x545,2021-12-02,Portugal,24,Female,46936.75,Desktop,1,Medium,French,,8,Basic,Facebook,FALSE,43.37147234,36.68186454,53.5265898,1.605584009,60.73602091,36.60851017,40,26.06612704,36.05632569,45.36397861,55.74475379,63.38960443,12.52707753,75.36206239,18.99028563,45.96048665,62.81098067,36.27415864,40.05611717,43.79512799,37.88234584,60.86811864,53.91204432,61.15801269,50.4978551,57.17830158,35.62002312,65.81320495,57.26845262,36.33612511,57.98729721,84.07116001,33.36178019,55.83419231,FALSE
f7cbfd08-6169-4837-bc41-f84caeb2eba9,Michael Holden,chull@yahoo.com,282.911.4459x4814,2023-01-23,Guinea,40,Male,79767.15,Mobile,3,Low,Spanish,2024-11-11 18:05:47,11,Free,Google,FALSE,60.96460712,36.48305454,51.71571732,4.256093191,52.52349727,35.58825918,78,48.43254138,,61.1442358,61.98058043,30.76037326,65.72093576,44.69231431,3.03722233,52.16724427,39.42423628,43.66472422,46.18285186,44.95130656,44.38018902,38.20203025,47.23520659,45.47857411,41.33301202,66.68834206,45.12295797,29.78104539,47.16878781,59.5202583,57.04120973,65.64788725,57.27688767,68.35397617,TRUE
038e7fe9-ec74-4e38-8766-3255c07f351c,Shannon Duke,anthony80@yahoo.com,436-249-6188x390,2025-03-20,Guyana,61,Male,4168.11,Mobile,2,Medium,English,2025-06-11 14:53:34,12,Enterprise,Friend,FALSE,49.73181662,47.57584216,43.76426267,43.39536611,55.58467302,57.4216145,61,53.44901881,67.93709427,58.03307242,48.38581446,58.00690708,79.26382877,74.24305124,11.12301412,44.96675966,63.98696008,79.22709773,55.16077245,50.22562367,79.73231066,58.80866759,24.7097481,30.78165419,23.1220255,40.94908652,37.66516556,82.38437462,42.50693831,51.41749257,39.34176881,34.30504317,36.01490496,45.81902599,TRUE
4c35dfc0-29c2-4580-a3ce-3b3974bac5b5,David Stanley,lmckee@gordon.com,001-553-097-2923x806,2020-10-31,Romania,49,Female,15433.42,Desktop,5,High,Spanish,2024-07-25 21:57:26,8,Premium,Friend,TRUE,22.64060323,55.05310962,40.69668963,238.4749938,49.50016473,42.43135959,81,77.19393529,34.35653189,32.29391101,56.65725099,36.52441633,5.793359225,38.94920994,7.348604813,50.10897303,44.58662358,41.98606561,60.2203088,45.11274178,38.98792755,44.31228235,54.72304882,40.68948462,29.55036744,45.12663153,34.17391748,61.38833324,67.97829189,56.98780445,42.09548794,43.02392104,34.80931585,20.56460953,TRUE
3fc15394-b40d-4885-881a-cd7800ebc3b4,Heather Jones,parkermaria@martinez.com,325-569-7764x238,2024-06-29,British Indian Ocean Territory (Chagos Archipelago),28,Other,39495.02,Tablet,4,Low,Chinese,2024-08-26 20:14:24,10,Basic,Twitter,FALSE,38.9486092,24.22403811,50.21803217,39.74710452,27.63166318,61.84630071,72,49.99200719,26.8631494,36.02323207,58.14779935,62.41380326,41.06851092,80.87280334,26.34011241,61.21338325,78.06272642,41.46606549,56.93560257,17.27356508,64.11054103,43.78654973,51.18617248,41.7494628,62.39943368,43.32797322,48.54125545,29.39563048,50.98690938,35.36336692,56.45929619,53.90489046,47.41652853,55.0797045,TRUE
e3eeb19d-6c82-42c8-9229-3518ced74581,Amanda Anderson,hwright@cox-baker.com,787-691-1346,2020-08-03,Haiti,39,Male,22607.48,Desktop,3,Low,English,2025-05-01 07:01:04,4,Premium,Friend,FALSE,62.72183898,60.97007139,39.7071156,24.16157722,59.99269515,48.33015251,1,44.83099743,48.33479649,29.80387045,52.2861841,53.36263912,41.21177519,63.29529165,39.53449473,48.92439663,72.74306343,36.86517187,55.17132266,52.91734688,65.95259142,41.92528457,41.73872912,43.27340119,29.07779014,36.79605805,62.1226818,40.00709249,64.59933621,47.81579421,55.16509198,50.48948719,39.2316365,48.49632898,TRUE
77130693-bf93-4482-a81a-b7635d8e3f28,Robert Adams,lauren14@hotmail.com,001-453-693-5307x895,2024-06-17,Ireland,39,Female,33459.09,Mobile,2,High,French,2025-03-13 05:40:16,13,Premium,Google,FALSE,45.44524345,34.01161717,61.23095204,12.59784776,180.0619064,60.59078515,42,44.95115931,50.73786225,45.22132592,32.86185042,64.29907011,1.657035667,39.39409566,11.44334605,55.85218067,31.54482672,49.76014013,54.09729741,65.74153751,67.65323062,45.54867594,34.19299472,54.26214983,67.05719489,45.24624541,,32.44063849,47.53995075,50.45899302,55.6531916,55.88075371,36.0635919,32.23321913,TRUE
